id,text
8530,"pioneer college of advanced studies - ijmb/jupeb lectures, regisration and examinations ijmb/jupeb lectures, regisration and examinations"
0146,"poultry farmer - breeding, raising chickens and guinea fowls. breeding, raising chickens and guinea fowls."
9700,"hajia risikat jibril - living in house maid living in house maid, cleaning and maintaining the home"
7410,"interior decorator - furnishing and decorating client's home, offices and shops. furnishing and decorating client's home, offices and shops."
8550,"west african examinations council (waec) - development of sound education, give the people of west africa a vision of the great potential which lie beyond examinations. development of sound education, give the people of west africa a vision of the great potential which lie beyond examinations."
6499,"guaranty trust bank - online/internet banking, retail and corporate banking services online/internet banking, retail and corporate banking services"
7410,"event planner - coordinating wedding, reunion, anniversaries ceremonies and corporate events. coordinating wedding, reunion, anniversaries ceremonies and corporate events."
8510,green leaf nursery and primary school - where great brains are nurtured for greater tomorrow. where great brains are nurtured for greater tomorrow.
8610,"a nurse -  human health worker. medication and treatment administration, taki ng care of sick people, delivery of new baby"
1410,"a fashion designer : sewing new clothes for individuals and amending old clothes gowns, skirts, shirts, trousers, suits etc"
1104,water production bottling company: drinking water bottling drinking water for individuals
1410,"fashion designer: sewing clothes for individuals gowns, skirts, shirts, trousers, suits"
1079,groundnut cake  (kulikuli) manufacturer groundnut cake (kulikuli) products
4520,"motorcycle mechanics : repairing motorcycle foods individuals motorcycle repair , motorcycle maintenance"
4781,"trading  : buying and selling of gari and palm oils gari (cassava products), palm oil"
4921,taxi driver - transporting passengers and goods from one location to another. transporting passengers and goods from one location to another.
4540,kingsly motorcycle repair - repair of all types of motorcycle repair of all types of motorcycle
8423,nigeria police force - the principal law enforcement and the lead security agency in nigeria. the principal law enforcement and the lead security agency in nigeria.
4781,"trader - buying and selling of groundnut, beans and other uncooked grains buying and selling of groundnut, beans and other uncooked grains"
4711,trader - helping her mother in selling food items helping her mother in selling food items
0146,poultry farmer - helping her mother in breeding and selling of chickens helping her mother in breeding and selling of chickens
3312,sewing machine repairer - repairing of various sewing machines. repairing of various sewing machines.
4781,trader - buying and selling of various provisions buying and selling of various provisions
4781,trader - helping her mother in selling provisions helping her mother in selling provisions
2599,welder - welding and fabrication of irons welding and fabrication of irons
4781,"trader - buying and selling of various food stuffs (yams, potatoes, and otherfarmproducts) buying and selling of various food stuffs (yams, potatoes, and otherfarmproducts)"
8510,fggs staff school - teaching students how to read and write. teaching students how to read and write
8411,abaji area council - managing the resources for the wellbeing of the people of abaji managing the resources for the wellbeing of the people of abaji
4711,"trading: buying and selling of maize to people maize grain for  palp, turning food, and for  special products like  golden more. etc"
